"Turbine_ID","X.coordinate","Y.coordinate","Site.Name","No..of.Turbines","Turbine.Capacity..MW.","Capacity","Status.Summary","Old.Ref.ID","Record.Last.Updated..dd.mm.yyyy.","County","Region","Country","Planning.Application.Submitted","Under.Construction","Operational","Size","year","Censusboundaries","Airports","Aonb","Aroads","Broads","Hcoast","Localunitaryauthority","Minroads","Motorways","Nationalparks","Nnr","Powerlines","Primaryroads","Railway","Ramsar","Sacs","Spa","Sssi","Ukelevation","Urbanregions","Windspeed45","Code","Type","Council_size","Con","Lab","LD","Other","SNP_PC","Control","Majority","Con_share","Lab_share","LD_share","Oth_share","SNP_PC_share","Age_Total","Age_Mean","Age_Median","Qual_Total","Qual_Level4","Qual_PercentL4","SocialGradeTotal","SocialGradePercentAB","Tenure_Total","Tenure_Owned","PercentOwner","Planning_Status_Code"
"L_1405",361900,837400,"Glens of Foudland",20,1.3,26,"Approved","S0045W3","15/02/2016","Grampian","Scotland","Scotland","23/01/2001",NA,"22/07/2005","Large",2001,"S01000453",36.23,48.86,5.3,4.48,183.45,"S12000034",0.23,125.06,29.26,37.45,3.28,2.59,8.44,33.46,13.41,21.21,10.91,274,1.39,9.3,8001,12,43,6,22,12,0,3,"Lab",22,13.953488372093,51.1627906976744,27.906976744186,0,6.97674418604651,584,42.6,45,482,112,23,382,14.4,225,171,76,1
"L_1406",335700,742600,"Ark Hill",8,0.8,6.4,"Approved","S0046W3","02/05/2013","Tayside","Scotland","Scotland","07/07/2003","17/08/2012","29/03/2013","Large",2003,"S01000636",13.26,27.95,2.91,5.28,105.43,"S12000041",1.15,30.28,25.23,18.66,3.11,7.15,12.45,11.26,5.25,11.26,1.07,328,1.09,8.9,8003,12,29,2,1,3,6,17,"SNP",15,6.89655172413793,3.44827586206897,10.3448275862069,20.6896551724138,58.6206896551724,521,43.6,47,439,118,27,345,22.6,222,116,52,1
"L_1407",367618,845637,"Shielburn Farm",3,2.3,6.9,"Approved","AA172","22/05/2013","Grampian","Scotland","Scotland","17/12/2009",NA,"30/03/2013","Large",2009,"S01000474",39.08,58.89,6.08,0.47,190.54,"S12000034",1.32,134.9,38.82,34.7,5.94,11.9,13.25,34.35,12.85,22.79,11.51,157,1,8.3,8001,12,43,5,10,15,1,12,"NOC",22,11.6279069767442,23.2558139534884,34.8837209302326,2.32558139534884,27.906976744186,625,40.1,42,505,120,24,410,14.1,247,158,64,1
"L_1408",135500,938700,"Pentland Road Wind Farm",6,2.3,13.8,"Approved","S0049W3","03/06/2013","Western Isles","Scotland","Scotland","30/09/2002","01/03/2012","28/03/2013","Large",2002,"S01002367",11.49,19.47,4.71,7.39,384.65,"S12000013",4.57,276.63,183.47,80.15,7.69,74.7,110.91,0,0.52,0,8.53,279,6.13,10,8032,12,31,0,5,0,23,3,"Ind",16,0,16.1290322580645,0,74.1935483870968,9.67741935483871,1074,36.7,36,814,221,27,675,15.7,437,308,70,1
"L_1409",484680,284310,"New Albion Wind Farm",7,2.05,14.4,"Approved","EN00576","16/03/2016","Northamptonshire","East Midlands","England","29/08/2009","01/01/2015","18/01/2016","Large",2009,"E01027090",16.3,56.21,1.74,4.26,103.71,"E07000153",0.37,28.94,92.29,22.51,2.28,1.27,1.24,15.17,30.31,15.17,0.74,118,1.24,6.4,2704,1,36,28,6,0,2,NA,"Con",19,77.7777777777778,16.6666666666667,0,5.55555555555556,NA,1462,45.6,47,1247,401,32,440,33,615,383,62,1
"L_1410",293500,275500,"Bryn titli Windfarm",22,0.45,9.9,"Approved","EN00394","03/03/2010","Powys","Wales","Wales","12/03/1993",NA,"01/06/1994","Large",1993,"W01000477",62.35,23.85,16.31,4.46,125.56,"W06000023",1.89,77.19,31.83,10.72,13.9,1.43,18.08,23.65,1.7,0.14,0.14,460,2.72,7.8,4500,4,46,0,6,4,36,0,"Ind",24,0,13.0434782608696,8.69565217391304,78.2608695652174,0,1465,46.5,52,1233,343,28,378,20.6,621,537,86,1
"L_1411",486042,416496,"Grange Resubmission",6,2.05,12.3,"Approved","AA171","16/02/2016","Humberside","Yorkshire and Humber","England","02/11/2010","01/01/2015","15/12/2015","Large",2010,"E01013290",21.23,29.57,3.75,1.19,53.27,"E06000013",0.96,5.44,60.96,9.93,1.24,5.44,1.52,0.91,0.91,4.52,0.91,3,1.05,6.8,2024,11,43,18,22,1,2,NA,"Lab",22,41.8604651162791,51.1627906976744,2.32558139534884,4.65116279069767,NA,1662,46.6,50,1429,396,28,471,24.2,728,580,80,1
"L_1412",289525,702720,"Rhodders Wind Farm",6,2,12,"Approved","B0255","29/02/2016","Central","Scotland","Scotland","07/11/2011","01/08/2015","29/02/2016","Large",2011,"S01000894",37.49,22.03,5.88,5.83,117.43,"S12000005",4.68,12.31,24.54,22.47,7.21,5.77,6.59,6.87,6.96,6.87,4.23,479,5.26,9.7,8006,12,18,1,8,1,1,7,"NOC",10,5.55555555555556,44.4444444444444,5.55555555555556,5.55555555555556,38.8888888888889,493,46.2,49,438,147,34,326,21.2,231,169,73,1
"L_1413",193041,204629,"Wear Point",4,2.05,8.2,"Approved","A0279","29/05/2015","Dyfed","Wales","Wales","02/10/2009","30/06/2012","07/07/2014","Large",2009,"W01000588",14.81,48.31,2.78,1.1,59.92,"W06000009",0.12,64.04,3,8.95,1.42,2.56,0.22,48.33,0.13,5.01,0.13,23,0.22,6.5,7016,13,60,5,5,2,43,5,"Ind",31,8.33333333333333,8.33333333333333,3.33333333333333,71.6666666666667,8.33333333333333,2157,37.2,37,1665,237,14,710,7,931,498,53,1
"L_1414",447872,511421,"Seamer Wind Farm - Hambleton",2,2,4,"Approved","AA214","29/11/2012","Cleveland","Yorkshire and Humber","England","27/03/2009","01/10/2011","01/11/2012","Large",2009,"E01012233",11.02,30.99,2.65,2.64,20.96,"E06000004",0.28,21.07,6.74,14.04,0.34,2.02,5.64,10.91,9.5,9.5,7.55,64,0.92,6.6,724,11,56,13,22,8,13,NA,"NOC",29,23.2142857142857,39.2857142857143,14.2857142857143,23.2142857142857,NA,1437,41.9,46,1176,472,40,409,39.9,564,520,92,1
"L_1415",342996,460568,"Fanny House Farm/Heysham Moss",1,1.5,1.5,"Approved","AA216","16/02/2016","Lancashire","North West","England","27/01/2011","01/01/2014","01/02/2015","Large",2011,"E01025121",27.75,7.44,1.55,1.77,69.62,"E07000121",0.89,6.15,18.14,16.06,0.61,0.11,0.91,1.4,1.4,1.4,0.59,4,0.94,6.9,2307,1,60,16,24,0,20,NA,"NOC",31,26.6666666666667,40,0,33.3333333333333,NA,1725,39.7,40,1395,369,26,558,16.3,739,612,83,1
"L_1416",445200,533400,"High Volts Wind Farm",3,1.83,5.5,"Approved","06010W5","09/12/2009","Cleveland","North East","England","15/05/2001",NA,"01/12/2003","Large",2001,"E01011959",22.19,35.31,4.04,1.19,4.23,"E06000001",0.73,12.68,22.44,4.67,0.33,0.34,4.28,5.05,4.99,4.74,1.98,117,0.75,7.8,721,11,47,10,21,14,2,NA,"NOC",24,21.2765957446809,44.6808510638298,29.7872340425532,4.25531914893617,NA,2061,43.7,46,1710,588,34,584,33.6,830,671,81,1
"L_1417",437735,540895,"Hare Hill",1,1.3,1.3,"Approved","06012W5","08/05/2009","Durham","North East","England","11/02/2000",NA,"01/07/2004","Large",2000,"E01020729",28.1,27.43,2.57,1.05,6.64,"E06000047",1.12,6.73,32.94,3.81,0.15,3.59,6.44,9.33,3.81,9.33,2.09,149,1.12,7.4,1300,2,61,2,52,3,4,NA,"Lab",31,3.27868852459016,85.2459016393443,4.91803278688525,6.55737704918033,NA,2118,37.7,38,1687,408,24,756,16.7,943,611,65,1
"L_1418",499823,268732,"Chelveston Renewable Energy Park Wind Farm (Bedford)",4,2.5,10,"Approved","AA224","06/05/2014","Northamptonshire","East Midlands","England","24/03/2010","01/08/2013","15/02/2014","Large",2010,"E01027035",17.55,37.77,3.16,0.83,102.55,"E07000152",0.7,20.14,113.94,22.05,5.53,3.08,3.8,3.74,23.27,3.75,1.65,87,0.62,6.3,2703,1,40,39,0,0,1,NA,"Con",21,97.5,0,0,2.5,NA,1386,40.4,42,1121,185,17,426,16.7,588,328,56,1
"L_1419",520400,241520,"Langford Wind Farm",10,2,20,"Approved","EN00603","16/09/2014","Bedfordshire","Eastern","England","11/02/2009","17/02/2013","30/01/2014","Large",2009,"E01017414",22.17,11.56,1.36,1.79,108.51,"E06000056",1.33,5.82,104.72,12.84,2.15,0.61,1.14,32.91,16.37,32.91,5.78,42,1.14,6.2,225,11,66,54,0,11,1,NA,"Con",34,81.8181818181818,0,16.6666666666667,1.51515151515152,NA,1736,40.6,42,1405,422,30,516,29.3,720,547,76,1
"L_1420",441475,388039,"Advanced Manufacturing Research Centre",2,1.3,2.6,"Approved","EN00424","28/07/2009","South Yorkshire","Yorkshire and Humber","England","01/01/2007",NA,"20/01/2009","Large",2007,"E01007699",26.8,61.93,2.26,0.18,100.85,"E08000018",0.28,1.2,12.34,26.45,1.03,0.28,0.73,47.74,13.47,13.47,5.34,58,0.57,5.7,5003,5,63,7,54,0,2,NA,"Lab",32,11.1111111111111,85.7142857142857,0,3.17460317460317,NA,1826,35.9,36,1431,263,18,607,14,755,469,62,1
"L_1421",290842,665671,"Torrance Farm",3,3,9,"Approved","AA267","18/03/2014","Strathclyde","Scotland","Scotland","30/08/2010","04/02/2013","30/12/2013","Large",2010,"S01004718",24.85,34.16,1.67,0.29,107.34,"S12000044",0.79,0.57,45.8,2.79,1.68,6.83,1.37,16.22,2.79,10.49,2.79,173,0.84,7.5,8023,12,70,1,41,1,5,22,"Lab",36,1.42857142857143,58.5714285714286,1.42857142857143,7.14285714285714,31.4285714285714,889,42,43,739,96,13,580,5.9,396,217,55,1
"L_1422",261293,903916,"Lairg Wind Farm",3,2.5,7.5,"Approved","AA734","19/04/2012","Highland","Scotland","Scotland","05/09/2006",NA,"01/01/2012","Large",2006,"S01003966",24.33,11.82,1.85,3.5,281.8,"S12000017",1,187.22,79.01,16.93,1.85,16.62,1.54,6.59,6.6,0.16,0.16,289,1.76,8.4,8018,12,80,0,8,10,56,6,"Ind",41,0,10,12.5,70,7.5,1009,46.7,51,855,193,23,591,13.5,471,323,69,1
"L_1423",225498,652662,"Millour Hill Community Windfarm (Extension) resubmission",2,3.5,7,"Approved","C2391","31/03/2016","Strathclyde","Scotland","Scotland","21/11/2013","15/01/2016","31/03/2016","Large",2013,"S01004509",25.17,24.55,2.97,3.37,153.91,"S12000021",1.71,22.44,28.48,38.57,1.77,4.85,4.6,23.03,9.01,8,4.93,337,3.4,10,8022,12,30,1,11,0,6,12,"NOC",16,3.33333333333333,36.6666666666667,0,20,40,1030,40.2,42,824,291,35,661,30.4,409,327,80,1
"L_1424",325300,479400,"Harlock Hill Wind Farm",5,0.68,3.4,"Approved","07056W3","23/10/2009","Cumbria","North West","England","03/02/1995",NA,"01/01/1997","Large",1995,"E01019351",11.26,18.48,3.83,3.36,43.78,"E07000031",0.25,26.73,5.44,5.61,1.84,2.52,2.45,3.34,3.34,3.34,1.12,205,2.13,9,906,1,52,11,6,21,14,NA,"NOC",27,21.1538461538462,11.5384615384615,40.3846153846154,26.9230769230769,NA,1753,45.7,49,1510,624,41,528,35.2,760,594,78,1
"L_1425",353358,179393,"Avonmouth Wind Power",4,2.05,8.2,"Approved","A0013","27/02/2014","Avon","South West","England","08/12/2008","03/12/2012","06/02/2014","Large",2008,"E01014498",5.72,12.99,2.96,1.82,65.1,"E06000023",0.19,0.52,31.89,5.8,0.2,1.44,1.09,2.01,2,2,2,7,0.3,6,122,11,70,13,25,31,1,NA,"NOC",36,18.5714285714286,35.7142857142857,44.2857142857143,1.42857142857143,NA,1583,34,31,1168,152,13,524,6.1,658,304,46,1
"L_1426",349741,856864,"Myreton Crossroads",2,0.8,1.6,"Approved","AA348","19/09/2013","Grampian","Scotland","Scotland","09/02/2009","01/03/2012","05/07/2013","Large",2009,"S01004252",32,58.55,4.88,0.73,205.09,"S12000020",0.74,139.55,37.65,55.06,1.44,8.92,6.23,15.51,10.07,15.51,5.17,204,2.37,8.5,8021,12,26,3,2,0,12,9,"NOC",14,11.5384615384615,7.69230769230769,0,46.1538461538462,34.6153846153846,638,41.7,45,523,143,27,427,15.5,251,215,86,1
"L_1427",516489,429822,"The Limes Wind Turbines",2,0.85,1.7,"Approved","AA389","22/04/2015","Humberside","Yorkshire and Humber","England","09/05/2011","12/05/2014","15/01/2015","Large",2011,"E01013096",21.19,24.53,1.71,1.71,26.07,"E06000011",0.43,22.01,57.16,15.66,0.16,0.97,1.3,1.67,1.67,1.67,1.67,0,0.41,6.7,2021,11,67,53,6,3,5,NA,"Con",34,79.1044776119403,8.95522388059701,4.47761194029851,7.46268656716418,NA,1674,40.9,42,1368,269,20,509,11.8,700,550,79,1
"L_1428",381628,837639,"Haddo",2,2.3,4.6,"Approved","A0364","13/09/2011","Grampian","Scotland","Scotland","15/09/2006","01/05/2010","25/05/2011","Large",2006,"S01000451",26.11,62.4,3.98,2.44,180.84,"S12000034",0.23,134.18,46.19,18.61,5.16,14.56,14.68,18.25,20.42,18.26,0.86,126,1.15,8.2,8001,12,43,3,14,20,0,6,"NOC",22,6.97674418604651,32.5581395348837,46.5116279069767,0,13.953488372093,855,42.5,45,718,230,32,581,24.1,371,263,71,1
"L_1429",334300,1026200,"Burgar Hill (land Near), Evie",1,2.5,2.3,"Approved","AA001","21/05/2010","Orkney Islands","Scotland","Scotland","09/07/2007",NA,"01/11/2009","Large",2007,"S01004967",22.64,9.97,1.33,1.68,374.19,"S12000023",0.86,304.63,191.7,77.32,62.34,60.85,63,33.94,8.53,0.17,0.17,148,1.36,9.2,8030,12,21,0,0,0,21,0,"Ind",11,0,0,0,100,0,669,42.9,46,545,195,36,432,27.3,275,230,84,1
"L_1430",240490,391238,"YSGELLOG FARM WIND FARM",2,2.3,4.6,"Approved","B0014","10/05/2013","Gwynedd","Wales","Wales","24/10/2010","05/10/2012","30/04/2013","Large",2010,"W01000004",18.56,2.28,2.31,2.54,132.42,"W06000001",0.67,86.12,30.3,9.95,1.53,14.95,1.3,9.95,7.06,7.06,2.23,33,0.4,7,7002,13,40,2,5,2,23,8,"Ind",21,5,12.5,5,57.5,20,1282,45.7,50,1073,246,23,318,17,555,428,77,1
"L_1431",310010,685787,"FMC Technologies",2,0.75,1.5,"Approved","A0083","20/12/2011","Fife","Scotland","Scotland","12/02/2009","01/04/2011","07/12/2011","Large",2009,"S01002619",12.7,44.07,0.38,0.55,92.31,"S12000015",0.53,1.54,48.85,13.43,2.49,2.21,0.19,3.1,26.97,3.1,3.1,53,0,6.8,8016,12,78,5,24,21,5,23,"NOC",40,6.41025641025641,30.7692307692308,26.9230769230769,6.41025641025641,29.4871794871795,768,43.1,44,651,143,22,498,15.9,342,281,82,1
"L_1432",232500,236000,"Blaen Bowi Wind Farm",3,1.3,3.9,"Approved","10009W4","26/08/2004","Dyfed","Wales","Wales","27/06/2000",NA,"30/07/2002","Large",2000,"W01000646",40.2,41.1,4.38,0.5,89.86,"W06000010",0.69,38.16,14.69,13.4,4.73,13.86,4.89,36.92,3.28,30.24,3.19,321,2.21,8,7009,13,74,0,28,1,30,15,"NOC",38,0,37.8378378378378,1.35135135135135,40.5405405405405,20.2702702702703,2214,44.7,47,1842,469,25,637,17.4,960,669,70,1
"L_1433",300605,653760,"Muirhall",6,3,12.3,"Approved","EN00064","16/08/2011","Strathclyde","Scotland","Scotland","30/03/2005",NA,"01/01/2011","Large",2005,"S01005843",24.31,18.76,2.35,4.94,97.33,"S12000029",0.91,12.53,60.63,13.23,0.64,7.53,1.47,10.58,4.57,10.58,2.56,269,0.87,7.4,8027,12,67,4,48,2,3,10,"Lab",34,5.97014925373134,71.6417910447761,2.98507462686567,4.47761194029851,14.9253731343284,637,40.5,44,520,143,28,431,23,256,218,85,1
"L_1434",303300,298800,"Mynydd Clogau Wind Farm",17,0.85,14.5,"Approved","04081W3","06/05/2009","Powys","Wales","Wales","11/09/1998",NA,"01/12/2005","Large",1998,"W01000488",52.88,19.13,10.42,5.23,149.92,"W06000023",1.85,61.36,18.34,18.57,10.97,5.17,4.96,26.25,12.08,17.18,2.76,408,3.28,7.8,7017,13,83,4,10,9,59,1,"Ind",42,4.81927710843374,12.0481927710843,10.8433734939759,71.0843373493976,1.20481927710843,2180,43.2,46,1801,483,27,614,18.9,892,721,81,1
"L_1435",380100,430800,"New Barn Farm - Burnley",3,1.5,4.5,"Approved","N00148W","08/10/2013","Lancashire","North West","England","02/09/2002","01/10/2006","01/02/2007","Large",2002,"E01024888",35.32,6,0.52,3.37,116.88,"E07000117",0.66,1.36,26.59,33.76,0.72,1.15,1.16,33.71,8.84,8.84,6.36,169,0.39,6.3,2303,1,45,4,27,8,6,NA,"Lab",23,8.88888888888889,60,17.7777777777778,13.3333333333333,NA,1670,44.1,45,1413,345,24,528,21.6,723,607,84,1
"L_1436",238626,555982,"Balmurrie Fell Wind Farm",7,1.3,9.1,"Approved","A0172","25/09/2014","Dumfries and Galloway","Scotland","Scotland","30/06/2009","01/03/2012","01/09/2012","Large",2009,"S01000919",71.05,15.56,3.69,0.35,69.03,"S12000006",0.92,78.71,76.71,13.88,8.89,7.56,20.64,18.43,0.41,18.4,2.37,30,2.81,6.5,8008,12,47,18,14,3,2,10,"NOC",24,38.2978723404255,29.7872340425532,6.38297872340426,4.25531914893617,21.2765957446809,631,46.2,49,535,128,24,371,10.8,308,177,57,1
"L_1437",347276,655153,"Dun Law Extension",35,0.85,29.8,"Approved","N00241W","12/09/2013","Borders","Scotland","Scotland","27/04/2005","01/05/2009","20/09/2009","Large",2005,"S01005472",37.92,20.05,14.08,3.01,50.62,"S12000026",0.65,33.1,43.99,25.98,0.79,0.85,6.06,4.25,1.12,4.26,1.28,327,2.62,7.2,8005,12,34,11,0,8,14,1,"NOC",18,32.3529411764706,0,23.5294117647059,41.1764705882353,2.94117647058824,1451,37.3,40,1090,430,39,943,32.9,557,401,72,1
"L_1438",436000,536300,"Trimdon Grange",4,1.3,5.2,"Approved","A0091","26/10/2009","Durham","North East","England","01/07/2005",NA,"10/07/2008","Large",2005,"E01020700",23.51,25.83,2.15,1,10.14,"E06000047",0.39,4.21,30.73,2.56,0.98,5.09,5.89,11.34,5.23,11.34,0.67,160,0.83,7.4,1300,2,63,2,53,5,3,NA,"Lab",32,3.17460317460317,84.1269841269841,7.93650793650794,4.76190476190476,NA,1575,42.2,43,1297,137,11,490,7.3,712,441,62,1
"L_1439",396508,835110,"Upper Ardgrain Wind Farm",3,0.8,2.4,"Approved","AA494","06/10/2011","Grampian","Scotland","Scotland","20/11/2007",NA,"01/10/2010","Large",2007,"S01000439",24.29,72.94,2.13,4.58,177.57,"S12000034",0.72,140.29,58.34,5.47,1.36,3.6,22.38,5.28,8.28,5.29,5.37,75,1.14,8.6,8001,12,43,5,10,15,1,12,"NOC",22,11.6279069767442,23.2558139534884,34.8837209302326,2.32558139534884,27.906976744186,823,38.4,41,652,192,29,567,23.6,316,198,63,1
"L_1440",450491,404311,"Marr Windfarm",4,2,8,"Approved","EN00413","29/03/2012","South Yorkshire","Yorkshire and Humber","England","20/12/2006","01/03/2011","18/01/2012","Large",2006,"E01007583",16.45,51.15,4.39,2.63,89.49,"E08000017",0.01,2.6,23.41,17.74,1.21,0.76,4.45,30.35,17.74,17.96,2.87,74,0.82,7.1,5002,5,63,9,28,12,14,NA,"NOC",32,14.2857142857143,44.4444444444444,19.047619047619,22.2222222222222,NA,1455,45.8,49,1252,309,25,418,24.6,632,512,81,1
"L_1441",455816,289705,"Low Spinney Wind Farm",4,2,8,"Approved","A0134","09/05/2012","Leicestershire","East Midlands","England","11/02/2009","01/01/2011","29/09/2011","Large",2009,"E01025777",25.27,43.52,0.87,1.47,125.97,"E07000131",0.09,0.44,69.77,26.34,1.15,5.82,7.45,35.5,20.88,35.5,4.37,144,0.83,6.6,2403,1,37,26,0,11,0,NA,"Con",19,70.2702702702703,0,29.7297297297297,0,NA,2200,43.9,47,1827,649,36,637,37.7,910,766,84,1
"L_1442",362283,1023560,"Rothiesholm",3,0.9,2.7,"Approved","S0026W3","03/02/2010","Orkney Islands","Scotland","Scotland","01/01/2001",NA,"10/04/2002","Large",2001,"S01004969",6.49,30.35,19.96,0.02,367.83,"S12000023",3.52,305.42,195.26,89.58,74.72,74.48,71.14,14.48,14.48,8.11,4.3,6,0.57,8.6,8030,12,21,0,0,0,21,0,"Ind",11,0,0,0,100,0,919,46.3,51,754,201,27,499,16,425,333,78,1
"L_1443",456804,279647,"Swinford Wind Farm",11,0.4,27.5,"Approved","A0145","07/12/2012","Leicestershire","East Midlands","England","09/04/2008","01/12/2011","21/11/2012","Large",2008,"E01025808",21.94,34.77,4.01,6.29,129.77,"E07000131",0.02,0.9,78.94,36.25,0.89,1.14,6.16,28.96,24.3,28.96,1.72,130,0,6.3,2403,1,37,26,0,11,0,NA,"Con",19,70.2702702702703,0,29.7297297297297,0,NA,2587,42.2,45,2065,770,37,756,39.8,1031,846,82,1
"L_1444",549327,182167,"Ford Wind Park - Dagenham",2,2.96,5.9,"Approved","N00124W","05/08/2011","Greater London","London","England","07/03/2003",NA,"17/06/2004","Large",2003,"E01000090",6.9,14.7,1.16,1.2,82.7,"E09000002",0.81,8.22,66.04,12.99,0.53,0.46,0.59,15.03,11.21,15.03,2.17,6,0.12,5.9,5402,8,51,2,42,3,4,NA,"Lab",26,3.92156862745098,82.3529411764706,5.88235294117647,7.84313725490196,NA,1584,32.2,31,1128,260,23,451,9.5,549,352,64,1
"L_1445",312500,535500,"Tallentire Hill",6,2,12,"Approved","EN00139","24/06/2014","Cumbria","North West","England","19/03/2008","06/07/2012","09/07/2013","Large",2008,"E01019090",43.64,6.14,3.27,2.66,26.26,"E07000026",0.64,32.82,1.65,8.2,3.86,1.66,3.62,11.18,2.55,11.09,2.55,170,1.33,8.2,901,1,56,19,21,4,12,NA,"NOC",29,33.9285714285714,37.5,7.14285714285714,21.4285714285714,NA,1572,47.6,51,1358,615,45,426,37.1,675,509,75,1
"L_1446",523270,264130,"Cotton Farm",8,2.5,20,"Approved","EN00477","05/01/2015","Cambridgeshire","Eastern","England","04/08/2008","01/05/2012","31/03/2013","Large",2008,"E01018137",25.94,33.57,4.1,2.03,92.15,"E07000011",0.93,11.94,109,15.47,3.34,4.04,2.36,18.93,6.14,18.93,2.74,51,0.99,6.6,504,1,52,38,0,12,2,NA,"Con",27,73.0769230769231,0,23.0769230769231,3.84615384615385,NA,1714,40.6,43,1359,424,31,504,33.9,695,552,79,1
"L_1447",327150,951850,"Bilbster Wind Farm",3,1.3,3.9,"Approved","N00226W","23/10/2009","Highland","Scotland","Scotland","23/01/2004",NA,"01/02/2008","Large",2004,"S01003980",9.13,43.73,6.78,3.01,302.76,"S12000017",1.36,229.92,117.15,20.84,1.92,1.43,2.74,1.68,1.68,1.68,1.68,47,1.14,7.8,8018,12,80,0,8,9,57,6,"Ind",41,0,10,11.25,71.25,7.5,643,40.2,42,526,101,19,435,10.8,266,229,86,1
